AÑO;PR;TIPO RED;CTRA;TR;ESTAC ASOC;ESTAC AFORO;PK ESTAC;ESTAC AFÍN;DESCRIPCIÓN DEL TRAMO;LONG;PK INICIAL;PK FINAL;IMD AÑO;IMD-L AÑO;IMDp AÑO;% LIG AÑO;% PES AÑO;IMD AÑO ANT;IMD-L  AÑO ANT;IMDp AÑO ANT;% LIG AÑO ANT;%PES AÑO ANT;VELOCIDAD MEDIA;RANGO VELOC MEDIA;% MOTOS;% TURISMOS;% FURGON.;% TRACT.;% AUTOBUSES;% CAM. S/R;% CAM. ART.;% TREN CTRA.;% EXTRANJ.;% MER. PEL.;LÍMITE CCAA;LÍMITE PROVINCIA;DOBLE CALZADA
2015;SA;CL;SA-316;1;SA-4410;SA-4410;1.38;SA-1100;DE TRABANCA (SA-315) A LÍMITE DE PROVINCIA DE ZAMORA;7.755;0.0;7.755;37;37;0;99.0;1.0;54;54;0;100.0;0.0;57;<=60;0.3;69.39;17.73;0.3;3.07;6.95;2.1;0.16;2.01;0.63;;ZA;
2015;SA;CP;SA-324;2;SA-4440;SA-4440;28.0;SA-1100;DE CASTILLEJO DE MARTÍN VIEJO A SAN FELICES DE LOS GALLEGOS;21.44;15.0;36.44;291;285;6;97.94;2.06;287;280;7;97.56;2.44;85;81-90;0.3;69.39;17.73;0.3;3.07;6.95;2.1;0.16;2.01;0.63;;;
2015;SA;CP;SA-605;1;SA-4110;SA-4110;0.29;SA-1120;DE SALAMANCA A VILLARES DE LA REINA;1.364;0.0;1.364;7920;7618;302;96.19;3.81;7911;7556;355;95.51;4.49;27;<=60;0.0;78.56;7.48;1.26;0.29;5.03;6.96;0.41;0.12;0.36;;;
2015;SA;CP;SA-605;2;SA-4395;SA-4395;8.45;SA-1120;DE VILLARES DE LA REINA A LA VELLÉS (SA-601);10.316;1.364;11.68;2152;1966;186;91.36;8.64;1980;1886;94;95.25;4.75;87;81-90;0.0;78.56;7.48;1.26;0.29;5.03;6.96;0.41;0.12;0.36;;;
2015;BU;CL;SC-BU-24;1;BU-4820;BU-4820;0.9;BU-1155;DE BU-11 A BU-30 (Penetración de Cortes);1.5;0.0;1.5;3249;3097;152;95.32;4.68;2965;2637;328;88.94;11.06;58;<=60;0.58;82.89;8.55;0.17;0.64;4.27;2.72;0.18;1.0;0.33;;;
2015;SG;CL;SG-114;1;SG-4470;SG-4470;2.34;SG-1050;DE SG-112 A CENTRO INVERNAL DE LA PINILLA;5.6;0.0;5.6;124;119;5;95.97;4.03;63;62;1;98.41;1.59;66;61-70;0.0;68.99;15.43;0.4;0.54;4.1;9.79;0.75;0.39;0.34;;;
2015;SG;CP;SG-145;1;SG-4080;SG-4080;12.76;SG-1050;DE AYLLÓN (N-110) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;21.3;0.0;21.3;260;242;18;93.08;6.92;268;257;11;95.9;4.1;67;61-70;0.0;68.99;15.43;0.4;0.54;4.1;9.79;0.75;0.39;0.34;CM;;
2015;SG;CP;SG-205;3;SG-4345;SG-4345;26.1;SG-1050;DE SG-231 A CANTALEJO (CL-603);8.57;21.13;29.7;2593;2179;414;84.03;15.97;2193;1796;397;81.9;18.1;70;61-70;0.0;68.99;15.43;0.4;0.54;4.1;9.79;0.75;0.39;0.34;;;
2015;SG;CL;SG-211;1;SG-4335;SG-4335;8.0;SG-1110;DE TABANERA LA LUENGA (CL-601) A AGUILAFUENTE (SG-222);17.7;0.0;17.7;1003;919;84;91.63;8.37;978;839;139;85.79;14.21;74;71-80;0.17;78.43;10.73;0.51;0.61;4.5;4.5;0.56;0.22;0.73;;;
2015;SG;CL;SG-211;2;SG-4170;SG-4170;19.16;SG-1110;DE AGUILAFUENTE (SG-222) A HONTALBILLA (SG-205);14.56;17.7;32.26;964;869;95;90.15;9.85;852;756;96;88.73;11.27;73;71-80;0.17;78.43;10.73;0.51;0.61;4.5;4.5;0.56;0.22;0.73;;;
2015;SG;CP;SG-222;2;SG-4175;SG-4175;14.1;SG-1110;DE AGUILAFUENTE A NAVALMANZANO  (A-601);12.28;12.4;24.68;915;712;203;77.81;22.19;1008;730;278;72.42;27.58;70;61-70;0.17;78.43;10.73;0.51;0.61;4.5;4.5;0.56;0.22;0.73;;;
2015;SG;CP;SG-232;1;SG-1205;SG-1205;7.775;SG-1205;DE BOCEGUILLAS (N-I) A SEPÚLVEDA (SG-241);10.5;0.0;10.5;1210;1150;60;95.04;4.96;1167;1098;69;94.09;5.91;84;81-90;0.62;75.84;18.59;0.0;0.53;3.66;0.77;0.0;0.86;0.09;;;
2015;SG;CP;SG-234;1;SG-4355;SG-4355;0.525;SG-1050;DE CASTILLEJO DE MESLEÓN A SG-232;6.2;0.0;6.2;470;440;30;93.62;6.38;595;508;87;85.38;14.62;79;71-80;0.0;68.99;15.43;0.4;0.54;4.1;9.79;0.75;0.39;0.34;;;
2015;SG;CL;SG-322;1;SG-4245;SG-4245;12.9;SG-1310;DE N-110 A LÍMITE DE PROVINCIA DE ÁVILA POR MUÑOPEDRO;28.15;0.0;28.15;600;589;11;98.17;1.83;410;402;8;98.05;1.95;67;61-70;1.07;75.59;9.26;1.07;0.48;4.45;7.84;0.24;0.35;0.62;;AV;
2015;SG;CP;SG-332;1;SG-4250;SG-4250;6.8;SG-1280;DE NAVALMANZANO (A-601) A NAVAS DE ORO (SG-342);15.79;0.0;15.79;850;571;279;67.18;32.82;732;501;231;68.44;31.56;82;81-90;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;;
2015;SG;CP;SG-342;1;SG-4260;SG-4260;6.0;SG-1280;DE CUÉLLAR (CL-601) A SG-333;10.0;1.1;11.1;1877;1653;224;88.07;11.93;2306;2099;207;91.02;8.98;77;71-80;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;;
2015;SG;CP;SG-342;4;SG-4255;SG-4255;35.0;SG-1280;DE NAVA DE LA ASUNCIÓN (SG-343) A SANTA MARÍA LA REAL DE NIEVA (CL-605);11.69;32.45;44.14;1971;1630;341;82.7;17.3;2216;1684;532;75.99;24.01;76;71-80;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;;
2015;SG;CP;SG-343;1;SG-4275;SG-4275;2.11;SG-1280;DE NAVA DE LA ASUNCIÓN (SG-342) A SANTIUSTE DE SAN JUAN BAUTISTA (SG-351);7.48;0.0;7.48;1194;968;226;81.07;18.93;1042;919;123;88.2;11.8;77;71-80;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;;
2015;SG;CP;SG-343;2;SG-1280;SG-1280;14.93;SG-1280;DE SANTIUSTE DE SAN JUAN BAUTISTA (SG-351) A LÍMITE DE PROVINCIA DE VALLADOLID;9.71;7.48;17.19;489;416;73;85.07;14.93;422;356;66;84.36;15.64;76;71-80;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;VA;
2015;SG;CL;SG-411;1;SG-4300;SG-4300;3.13;SG-1280;DE N-601 A N-VI;8.6;0.0;8.6;1064;943;121;88.63;11.37;921;783;138;85.02;14.98;73;71-80;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;;
2015;SG;CL;SG-500;2;SG-4305;SG-4305;10.0;SG-1310;DE POLÍGONO INDUSTRIAL DE EL ESPINAR A LÍMITE DE PROVINCIA DE ÁVILA;14.6;5.0;19.6;1008;992;16;98.41;1.59;947;935;12;98.73;1.27;82;81-90;1.07;75.59;9.26;1.07;0.48;4.45;7.84;0.24;0.35;0.62;;AV;
2015;SG;CL;SG-612;1;SG-4390;SG-4390;1.2;SG-1050;DE N-110 A NAVAFRÍA;2.0;0.0;2.0;464;452;12;97.41;2.59;431;415;16;96.29;3.71;76;71-80;0.0;68.99;15.43;0.4;0.54;4.1;9.79;0.75;0.39;0.34;;;
2015;SO;CP;SO-100;2;SO-4105;SO-4105;28.0;SO-1100;DE QUINTANA REDONDA (SO-115) A FUENTEPINILLA (SO-110);15.68;17.04;32.72;1629;1532;97;94.05;5.95;1524;1417;107;92.98;7.02;89;81-90;0.3;81.64;11.22;0.0;0.31;4.25;2.02;0.26;0.18;1.4;;;
2015;SO;CP;SO-100;3;SO-4115;SO-4115;34.0;SO-1100;DE FUENTEPINILLA (SO-110) A CL-116;10.64;32.72;43.36;692;591;101;85.4;14.6;628;575;53;91.56;8.44;81;81-90;0.3;81.64;11.22;0.0;0.31;4.25;2.02;0.26;0.18;1.4;;;
2015;SO;CP;SO-100;4;SO-4140;;;SO-1045;DE CL-116 A BERLANGA DE DUERO (SO-152);2.64;43.36;46.0;385;329;56;85.45;14.55;299;238;61;79.6;20.4;72;71-80;0.96;74.61;13.35;0.96;0.5;5.97;2.82;0.83;1.33;1.12;;;
2015;SO;CL;SO-110;2;SO-4120;SO-4120;21.0;SO-1100;DE MATAMALA DE ALMAZÁN (SO-115) A FUENTEPINILLA (SO-100);12.972;9.278;22.25;320;252;68;78.75;21.25;160;134;26;83.75;16.25;62;61-70;0.3;81.64;11.22;0.0;0.31;4.25;2.02;0.26;0.18;1.4;;;
2015;SO;CP;SO-132;1;SO-4135;SO-4135;1.0;SO-1045;DE MEDINACELI (N-IIa)  A BARAHONA (CL-101);28.4;0.0;28.4;509;439;70;86.25;13.75;329;296;33;89.97;10.03;64;61-70;0.96;74.61;13.35;0.96;0.5;5.97;2.82;0.83;1.33;1.12;;;
2015;SO;CL;SO-152;1;SO-4140;SO-4140;16.0;SO-1045;DE HORTEZUELA (CL-116) A LÍMITE DE C.A. DE CASTILLA LA MANCHA POR BERLANGA DE DUERO Y BARCONES;35.31;0.0;35.31;385;329;56;85.45;14.55;299;238;61;79.6;20.4;72;71-80;0.96;74.61;13.35;0.96;0.5;5.97;2.82;0.83;1.33;1.12;CM;;
2015;SO;CP;SO-160;1;SO-4145;SO-4145;1.9;SO-1265;DE EL BURGO DE OSMA (N-122) A EL PUENTE PORTUGUÍ;2.68;0.0;2.68;713;650;63;91.16;8.84;782;639;143;81.71;18.29;56;<=60;0.0;71.02;17.94;1.81;0.0;8.74;0.32;0.16;0.0;0.28;;;
2015;SO;CL;SO-350;1;SO-4180;SO-4180;3.0;SO-1025;DE GÓMARA (SO-340) A LÍMITE DE C.A. DE ARAGÓN POR DEZA;33.87;0.0;33.87;441;394;47;89.34;10.66;332;309;23;93.07;6.93;65;61-70;0.28;38.75;8.7;0.19;0.08;4.42;45.86;1.71;8.23;0.4;AR;;
2015;SO;CP;SO-615;2;SO-4050;SO-4050;29.0;SO-1045;DE SO-650 A SO-630;16.52;20.86;37.38;656;555;101;84.6;15.4;505;427;78;84.55;15.45;66;61-70;0.96;74.61;13.35;0.96;0.5;5.97;2.82;0.83;1.33;1.12;;;
2015;SO;CP;SO-615;3;SO-4060;SO-4060;38.0;SO-1045;DE SO-630 A LÍMITE DE C.A. DE LA RIOJA;11.0;37.38;48.38;595;529;66;88.91;11.09;451;414;37;91.8;8.2;47;<=60;0.96;74.61;13.35;0.96;0.5;5.97;2.82;0.83;1.33;1.12;LR;;
2015;SO;CP;SO-650;1;SO-4285;SO-4285;12.0;SO-1045;DE PUERTO DE ONCALA (SO-615) A SAN PEDRO MANRIQUE (SO-630);12.7;0.0;12.7;492;471;21;95.73;4.27;554;525;29;94.77;5.23;73;71-80;0.96;74.61;13.35;0.96;0.5;5.97;2.82;0.83;1.33;1.12;;;
2015;SO;CL;SO-810;1;SO-4350;SO-4350;6.0;SO-1215;"DE CIDONES (N-234) A PRESA DE ""LA CUERDA DEL POZO""  (SO-820)";12.18;0.0;12.18;473;446;27;94.29;5.71;627;582;45;92.82;7.18;85;81-90;0.78;80.96;8.87;1.3;0.0;6.31;1.58;0.2;1.07;1.47;;;
2015;SO;CP;SO-920;1;SO-1265;SO-1265;3.73;SO-1265;DE EL BURGO DE OSMA (N-122) A VALDEMALUQUE;10.01;0.0;10.01;997;905;92;90.77;9.23;1047;971;76;92.74;7.26;81;81-90;0.0;71.02;17.94;1.81;0.0;8.74;0.32;0.16;0.0;0.28;;;
2015;VA;CL;VA-101;2;VA-4185;VA-4185;22.0;VA-1130;DE PESQUERA DE DUERO A ESGUEVILLAS DE ESGUEVA (VA-140) POR VILLAFUERTE;23.54;6.53;30.07;153;141;12;92.16;7.84;137;126;11;91.97;8.03;75;71-80;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CP;VA-103;1;VA-4440;VA-4440;3.0;VA-1230;DE A-62 A VALORIA LA BUENA (VA-102);5.0;0.0;5.0;850;729;121;85.76;14.24;732;682;50;93.17;6.83;56;<=60;0.9;88.25;6.69;0.0;1.25;2.34;0.26;0.3;0.0;0.06;;;
2015;VA;CP;VA-113;1;VA-1650;VA-1650;4.88;VA-1650;DE VALLADOLID  (VA-20) A SANTOVENIA;2.5;2.65;5.15;11335;10608;727;93.59;6.41;13412;12260;1152;91.41;8.59;47;<=60;1.52;84.54;7.46;0.06;0.59;3.82;1.83;0.18;0.04;0.24;;;
2015;VA;CP;VA-113;2;VA-4220;VA-4220;5.5;VA-1230;DE SANTOVENIA A VA-30;2.135;5.15;7.285;5709;5123;586;89.74;10.26;5519;5049;470;91.48;8.52;48;<=60;0.9;88.25;6.69;0.0;1.25;2.34;0.26;0.3;0.0;0.06;;;
2015;VA;CP;VA-140;1;VA-1165;VA-1165;6.4;VA-1165;DE VALLADOLID A OLMOS DE ESGUEVA;15.24;2.1;17.34;4885;4598;287;94.12;5.88;4372;4162;210;95.2;4.8;70;61-70;0.83;85.99;6.97;0.34;0.49;3.2;1.85;0.34;0.02;0.2;;;
2015;VA;CL;VA-203;2;VA-4265;VA-4265;18.0;VA-1130;DE COGECES DEL MONTE A LÍMITE DE PROVINCIA DE SEGOVIA;7.11;15.89;23.0;499;469;30;93.99;6.01;408;383;25;93.87;6.13;78;71-80;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;SG;
2015;VA;CL;VA-210;1;VA-4280;VA-4280;17.0;VA-1130;DE PEÑAFIEL (VA-223) A COGECES DEL MONTE (VA-203);19.4;0.0;19.4;192;175;17;91.15;8.85;171;162;9;94.74;5.26;78;71-80;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CP;VA-223;1;VA-1285;VA-1285;3.25;VA-1285;DE PEÑAFIEL A CAMPASPERO;15.31;0.0;15.31;1718;1341;377;78.06;21.94;1615;1259;356;77.96;22.04;71;71-80;0.11;67.91;9.48;0.56;0.37;5.75;15.02;0.8;0.28;0.23;;;
2015;VA;CL;VA-302;1;VA-4490;VA-4490;3.0;VA-0610;DE MOJADOS A ALDEAMAYOR DE SAN MARTÍN (A-601) POR PEDRAJA DE PORTILLO;9.3;0.0;9.3;690;657;33;95.22;4.78;591;535;56;90.52;9.48;58;<=60;0.64;79.96;6.76;0.0;0.44;3.7;7.9;0.59;0.0;0.66;;;
2015;VA;CP;VA-343;1;SG-1280;;;SG-1280;DE N-601 A LÍMITE DE PROVINCIA DE SEGOVIA;2.284;0.0;2.284;489;416;73;85.07;14.93;422;356;66;84.36;15.64;76;71-80;0.0;70.12;13.85;1.1;0.24;6.98;6.98;0.72;0.22;0.89;;SG;
2015;VA;CP;VA-405;2;VA-4560;VA-4560;17.0;VA-1085;DE SERRADA A MATAPOZUELOS;8.57;12.86;21.43;827;732;95;88.51;11.49;682;645;37;94.57;5.43;71;71-80;0.0;83.08;8.6;0.65;0.59;4.55;1.64;0.88;0.13;0.34;;;
2015;VA;CP;VA-405;3;VA-4470;VA-4470;29.0;VA-1085;DE MATAPOZUELOS A OLMEDO;16.43;22.0;38.43;289;266;23;92.04;7.96;294;267;27;90.82;9.18;81;81-90;0.0;83.08;8.6;0.65;0.59;4.55;1.64;0.88;0.13;0.34;;;
2015;VA;CP;VA-505;1;VA-4075;VA-4075;5.0;VA-1130;DE MEDINA DE RIOSECO A VILLABRÁGIMA (VA-511);8.66;0.0;8.66;1489;1401;88;94.09;5.91;1488;1366;122;91.8;8.2;78;71-80;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CP;VA-505;2;VA-4065;VA-4065;22.0;VA-1130;DE VILLABRÁGIMA (VA-511) A VILLARDEFRADES (N-VI);16.42;8.66;25.08;735;638;97;86.8;13.2;681;567;114;83.26;16.74;65;61-70;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CP;VA-514;1;VA-4350;VA-4350;7.0;VA-1130;DE ZARATÁN (N-601) A WAMBA;12.0;0.0;12.0;1147;1116;31;97.3;2.7;1142;1108;34;97.02;2.98;65;61-70;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CP;VA-515;2;VA-4110;VA-4110;24.0;VA-1130;DE TORRELOBATÓN A CASTROMONTE (VA-510);14.4;17.2;31.6;227;216;11;95.15;4.85;248;237;11;95.56;4.44;77;71-80;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CP;VA-515;3;VA-4120;VA-4120;37.0;VA-1130;DE CASTROMONTE (VA-505) A MEDINA DE RIOSECO (N-601);12.5;31.6;44.1;316;303;13;95.89;4.11;318;308;10;96.86;3.14;66;61-70;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CL;VA-542;1;VA-4530;VA-4530;5.0;VA-1130;DE MAYORGA (N-601) A LÍMITE DE PROVINCIA DE LEÓN;10.6;0.0;10.6;306;283;23;92.48;7.52;391;365;26;93.35;6.65;72;71-80;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;LE;
2015;VA;CL;VA-610;2;ZA-4560;;;ZA-1315;DE CASTRONUÑO A LÍMITE DE PROVINCIA DE ZAMORA;6.39;17.61;24.0;258;227;31;87.98;12.02;181;159;22;87.85;12.15;84;81-90;0.26;80.97;11.23;0.6;0.96;4.99;0.75;0.24;0.0;0.45;;ZA;
2015;VA;CP;VA-705;1;VA-1060;VA-1060;13.4;VA-1060;DE VILLARDEFRADES A LÍMITE DE PROVINCIA DE ZAMORA;15.1;0.0;15.1;713;557;156;78.12;21.88;736;554;182;75.27;24.73;68;61-70;0.0;65.65;11.18;1.29;0.86;8.8;11.73;0.49;0.0;1.1;;ZA;
2015;VA;CP;VA-801;1;VA-4540;VA-4540;5.0;VA-0030;DE ATAQUINES (A-6) A FUENTE EL SOL (CL-610);10.42;0.0;10.42;407;313;94;76.9;23.1;349;257;92;73.64;26.36;82;81-90;0.32;71.02;10.45;0.29;0.42;6.23;10.85;0.42;0.0;0.25;;;
2015;VA;CP;VA-801;3;VA-4550;VA-4550;37.0;VA-1085;DE CASTREJÓN (VA-800) A ALAEJOS (N-620);9.08;32.52;41.6;741;647;94;87.31;12.69;725;655;70;90.34;9.66;76;71-80;0.0;83.08;8.6;0.65;0.59;4.55;1.64;0.88;0.13;0.34;;;
2015;VA;CL;VA-913;1;VA-4405;VA-4405;3.0;VA-1130;DE MEDINA DE RIOSECO (N-601) A LÍMITE DE PROVINCIA DE PALENCIA;6.925;0.0;6.925;427;399;28;93.44;6.56;427;401;26;93.91;6.09;65;61-70;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;PA;
2015;VA;CL;VA-920;1;VA-4415;VA-4415;8.0;VA-1130;DE MEDINA DE RIOSECO (N-601) A N-610;22.4;0.0;22.4;221;212;9;95.93;4.07;238;226;12;94.96;5.04;70;61-70;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CL;VA-924;1;PA-4590;;;PA-1030;DE VILLALÓN DE CAMPOS (VA-905) A LÍMITE DE PROVINCIA DE PALENCIA;9.5;0.0;9.5;114;105;9;92.11;7.89;109;102;7;93.58;6.42;54;<=60;0.65;70.76;9.55;0.43;0.32;7.38;9.95;0.96;1.85;0.0;;PA;
2015;VA;CL;VA-931;1;VA-4455;VA-4455;7.5;VA-1130;DE BECILLA DE VALDERADUEY (N-601) A VA-932;9.1;0.0;9.1;252;225;27;89.29;10.71;244;206;38;84.43;15.57;70;61-70;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;;
2015;VA;CL;VA-932;3;VA-4520;;;VA-1130;DE LÍMITE DE PROVINCIA DE LÉON A LÍMITE DE PROVINCIA DE VALLADOLID;1.15;21.7;22.85;179;169;10;94.41;5.59;191;171;20;89.53;10.47;83;81-90;0.45;77.18;11.03;0.0;0.47;6.31;4.26;0.32;0.12;0.58;;LE;
2015;ZA;CP;ZA-100;1;ZA-4485;ZA-4485;7.0;ZA-1120;DE SANTOVENIA (N-630) A CARRETERA A MÓZAR;16.0;0.0;16.0;1045;954;91;91.29;8.71;1110;1023;87;92.16;7.84;83;81-90;0.0;69.09;16.85;0.17;1.32;8.03;3.87;0.66;0.26;0.26;;;
2015;ZA;CP;ZA-100;2;ZA-4545;ZA-4545;18.0;ZA-1120;DE CARRETERA A MÓZAR A MORALES DE VALVERDE;4.44;16.0;20.44;530;462;68;87.17;12.83;544;493;51;90.63;9.38;80;71-80;0.0;69.09;16.85;0.17;1.32;8.03;3.87;0.66;0.26;0.26;;;
2015;ZA;CL;ZA-101;1;ZA-4495;;;ZA-1170;DE PÍAS (ZA-102) A BARJACOBA;3.4;0.0;3.4;198;197;1;99.49;0.51;140;139;1;99.29;0.71;58;<=60;0.24;83.09;11.75;0.0;0.93;3.67;0.33;0.0;0.24;0.09;;;
2015;ZA;CL;ZA-102;4;ZA-4495;;;ZA-1170;DE L.P. DE ORENSE A PORTO;6.33;20.95;27.28;198;197;1;99.49;0.51;140;139;1;99.29;0.71;60;<=60;0.24;83.09;11.75;0.0;0.93;3.67;0.33;0.0;0.24;0.09;GA;;
2015;ZA;CL;ZA-103;1;ZA-4505;ZA-4505;0.5;ZA-1170;DE ZA-104 A LA LAGUNA DE PECES;16.73;0.0;16.73;688;659;29;95.78;4.22;458;439;19;95.85;4.15;62;61-70;0.24;83.09;11.75;0.0;0.93;3.67;0.33;0.0;0.24;0.09;;;
2015;ZA;CP;ZA-104;1;ZA-1170;ZA-1170;2.0;ZA-1170;DE PUEBLA DE SANABRIA (N-525) A ZA-103;10.43;0.0;10.43;3230;3071;159;95.08;4.92;2651;2457;194;92.68;7.32;68;61-70;0.24;83.09;11.75;0.0;0.93;3.67;0.33;0.0;0.24;0.09;;;
2015;ZA;CL;ZA-106;1;ZA-4590;ZA-4590;5.0;ZA-1170;DE N-525 A LÍMITE DE COMUNIDAD AUTÓNOMA DE GALICIA;17.05;0.0;17.05;67;67;0;99.0;1.0;63;63;0;100.0;0.0;68;61-70;0.24;83.09;11.75;0.0;0.93;3.67;0.33;0.0;0.24;0.09;GA;;
2015;ZA;CP;ZA-110;1;ZA-4180;ZA-4180;2.0;ZA-1140;DE CAMARZANA DE TERA (N-525) A SANTIBÁÑEZ DE VIDRIALES (ZA-P-2555);9.036;0.0;9.036;763;700;63;91.74;8.26;766;646;120;84.33;15.67;84;81-90;0.15;76.97;11.15;0.6;0.61;5.96;4.03;0.53;0.15;0.38;;;
2015;ZA;CL;ZA-123;1;ZA-4200;ZA-4200;17.5;ZA-1120;DE N-630 A TÁBARA (N-631);20.08;0.0;20.08;409;354;55;86.55;13.45;440;372;68;84.55;15.45;74;71-80;0.0;69.09;16.85;0.17;1.32;8.03;3.87;0.66;0.26;0.26;;;
2015;ZA;CP;ZA-302;1;ZA-4205;ZA-4205;3.5;ZA-1045;DE EL CUBO DE LA TIERRA DEL VINO (N-630) A PEÑAUSENDE (ZA-305);14.6;0.0;14.6;365;329;36;90.14;9.86;397;353;44;88.92;11.08;86;81-90;0.62;72.38;16.67;0.05;0.27;7.12;2.85;0.03;0.48;0.2;;;
2015;ZA;CP;ZA-302;2;ZA-4210;ZA-4210;19.9;ZA-1045;DE PEÑAUSENDE (ZA-305) A FRESNO DE SAYAGO (ZA-320);9.9;14.6;24.5;304;268;36;88.16;11.84;323;280;43;86.69;13.31;83;81-90;0.62;72.38;16.67;0.05;0.27;7.12;2.85;0.03;0.48;0.2;;;
2015;ZA;CP;ZA-305;2;ZA-4470;ZA-4470;13.0;ZA-1055;DE SAN MARCIAL A PEÑAUSENDE (ZA-302);14.97;9.11;24.08;447;405;42;90.6;9.4;454;430;24;94.71;5.29;85;81-90;0.49;79.3;9.93;0.07;0.22;6.22;3.63;0.15;1.4;0.35;;;
2015;ZA;CP;ZA-305;3;ZA-4230;ZA-4230;27.0;ZA-1120;DE PEÑAUSENDE (ZA-302) A LÍMITE DE PROVINCIA DE SALAMANCA;17.62;24.08;41.7;170;157;13;92.35;7.65;195;181;14;92.82;7.18;81;81-90;0.0;69.09;16.85;0.17;1.32;8.03;3.87;0.66;0.26;0.26;;SA;
2015;ZA;CL;ZA-306;1;ZA-4075;ZA-4075;13.3;ZA-1045;DE PUEBLICA DE CAMPEÁN (ZA-320) A ZA-302;15.05;0.0;15.05;166;159;7;95.78;4.22;194;188;6;96.91;3.09;75;71-80;0.62;72.38;16.67;0.05;0.27;7.12;2.85;0.03;0.48;0.2;;;
2015;ZA;CP;ZA-311;2;ZA-4260;ZA-4260;15.0;ZA-1055;DE BERMILLO DE SAYAGO (CL-527) A ALMEIDA DE SAYAGO (ZA-320);12.3;13.05;25.35;508;460;48;90.55;9.45;687;647;40;94.18;5.82;85;81-90;0.49;79.3;9.93;0.07;0.22;6.22;3.63;0.15;1.4;0.35;;;
2015;ZA;CL;ZA-320;3;ZA-4245;;;ZA-1055;DE ALMEIDA DE SAYAGO (ZA-311) A CARBELLINO;8.31;26.78;35.09;234;222;12;94.87;5.13;321;306;15;95.33;4.67;72;71-80;0.49;79.3;9.93;0.07;0.22;6.22;3.63;0.15;1.4;0.35;;;
2015;ZA;CL;ZA-510;1;ZA-4550;ZA-4550;4.0;ZA-1120;DE FUENTES DE ROPEL (ZA-513) A LÍMITE DE PROVINCIA DE LEÓN;7.0;0.0;7.0;198;180;18;90.91;9.09;69;68;1;98.55;1.45;72;71-80;0.0;69.09;16.85;0.17;1.32;8.03;3.87;0.66;0.26;0.26;;LE;
2015;ZA;CP;ZA-512;2;ZA-4290;ZA-4290;16.0;ZA-1120;DE VILLANUEVA DEL CAMPO (N-610) A LÍMITE DE PROVINCIA DE LEÓN;5.11;13.61;18.72;329;312;17;94.83;5.17;266;252;14;94.74;5.26;86;81-90;0.0;69.09;16.85;0.17;1.32;8.03;3.87;0.66;0.26;0.26;;LE;
2015;ZA;CP;ZA-602;1;ZA-4350;ZA-4350;1.6;ZA-1100;DE EL CUBO DE LA TIERRA DEL VINO (N-630) A ZA-611;1.908;0.0;1.908;590;546;44;92.54;7.46;594;513;81;86.36;13.64;69;61-70;0.18;71.23;15.7;1.57;1.17;8.17;1.89;0.09;0.0;0.55;;;
2015;ZA;CP;ZA-602;3;ZA-4335;ZA-4335;24.3;ZA-1025;DE FUENTESAÚCO (CL-605) A FUENTELAPEÑA (ZA-504);10.83;19.65;30.48;563;492;71;87.39;12.61;553;488;65;88.25;11.75;82;81-90;0.0;64.73;12.81;0.76;0.0;7.77;13.46;0.46;0.3;1.68;;;
2015;ZA;CP;ZA-605;3;SA-1120;;;SA-1120;DE FUENTESAÚCO (ZA-602) A LÍMITE DE PROVINCIA DE SALAMANCA;7.11;30.95;38.06;1685;1471;214;87.3;12.7;1627;1445;182;88.81;11.19;82;81-90;0.0;78.56;7.48;1.26;0.29;5.03;6.96;0.41;0.12;0.36;;SA;
